time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
2.219999999999977103e+00,3.048046433727601645e+00,9.016243339403343104e-02,1.035852456174998250e-02,-1.270291410974279736e-02,-1.968326568603515625e-01,0.000000000000000000e+00
2.221999999999976882e+00,3.048045425365560668e+00,9.017162902301330274e-02,-6.296312820213966280e-03,1.239480996556706349e-02,7.382540702819824219e-01,0.000000000000000000e+00
2.223999999999976662e+00,3.048057011276890993e+00,9.015795810067668559e-02,1.294626154963539506e-02,-1.676355664024293743e-02,-2.076287269592285156e-01,0.000000000000000000e+00
2.225999999999976442e+00,3.048059068943034688e+00,9.016278984248021766e-02,-5.537674763795489771e-03,1.156226738249390221e-02,5.930342674255371094e-01,0.000000000000000000e+00
2.227999999999976222e+00,3.048066996276209029e+00,9.015511926899311135e-02,8.785623260200598264e-03,-1.039028243724271841e-02,-1.641619205474853516e-02,0.000000000000000000e+00
2.229999999999976001e+00,3.048069734672153697e+00,9.015849577581325214e-02,-1.572215951442759718e-03,5.338425516766286821e-03,3.324959278106689453e-01,0.000000000000000000e+00
2.231999999999975781e+00,3.048073697509980917e+00,9.015695911556563524e-02,2.538194963324812842e-03,-1.137812419422651322e-03,2.966587543487548828e-01,0.000000000000000000e+00
2.233999999999975561e+00,3.048079679729074787e+00,9.015368369393464421e-02,3.082750506148541469e-03,-1.450667548878522596e-03,-2.388811111450195312e-02,0.000000000000000000e+00
2.235999999999975341e+00,3.048076506914547235e+00,9.016444473213189315e-02,-3.344527694699859621e-03,6.767552345902600429e-03,7.251455783843994141e-01,0.000000000000000000e+00
2.237999999999975120e+00,3.048090362703503864e+00,9.014621451101639815e-02,1.302897162405340648e-02,-1.712917260159177099e-02,-2.295970916748046875e-01,0.000000000000000000e+00
2.239999999999974900e+00,3.048091772588192416e+00,9.015156029094589796e-02,-6.217463701302855528e-03,1.235000316112839364e-02,6.877584457397460938e-01,0.000000000000000000e+00
2.241999999999974680e+00,3.048101863568080994e+00,9.014020227697196186e-02,1.142177790000221613e-02,-1.449312785727557146e-02,-2.155648469924926758e-01,0.000000000000000000e+00
2.243999999999974460e+00,3.048101599415911966e+00,9.014815011232316100e-02,-6.456837603989237090e-03,1.264013569375872087e-02,7.296080589294433594e-01,0.000000000000000000e+00
2.245999999999974239e+00,3.048112724938145224e+00,9.013512159795948608e-02,1.262500912537318012e-02,-1.632696351931788373e-02,-2.122499942779541016e-01,0.000000000000000000e+00
2.247999999999974019e+00,3.048114186973497119e+00,9.014069189041799823e-02,-5.827746494621890289e-03,1.189488113393078611e-02,6.303913593292236328e-01,0.000000000000000000e+00
2.249999999999973799e+00,3.048122940886190957e+00,9.013158374332445877e-02,9.811855755267964024e-03,-1.199793447498815474e-02,-9.218144416809082031e-02,0.000000000000000000e+00
2.251999999999973578e+00,3.048124560479017031e+00,9.013665117854091635e-02,-3.374888299599421160e-03,8.013489698860138538e-03,4.409880638122558594e-01,0.000000000000000000e+00
2.253999999999973358e+00,3.048130049569674149e+00,9.013241945621464080e-02,4.937419667391997752e-03,-4.785007354375786504e-03,1.665515899658203125e-01,0.000000000000000000e+00
2.255999999999973138e+00,3.048134070962794873e+00,9.013274287130665363e-02,1.778534884769239661e-03,-3.538588938015087976e-05,1.114604473114013672e-01,0.000000000000000000e+00
2.257999999999972918e+00,3.048133757270757638e+00,9.013800255887013946e-02,-4.548869108713282823e-04,2.200423665261027652e-03,5.680761337280273438e-01,0.000000000000000000e+00
2.259999999999972697e+00,3.048145182899894223e+00,9.012390270074141507e-02,8.842145694477457352e-03,-1.055655925355956926e-02,-1.967958211898803711e-01,0.000000000000000000e+00
2.261999999999972477e+00,3.048142246214937678e+00,9.013536514153883128e-02,-6.917246300080559518e-03,1.290924313690165401e-02,7.783255577087402344e-01,0.000000000000000000e+00
2.263999999999972257e+00,3.048154261130733733e+00,9.012019928678287328e-02,1.388941764969768219e-02,-1.858408292182154101e-02,-2.450591325759887695e-01,0.000000000000000000e+00
2.265999999999972037e+00,3.048156330964648664e+00,9.012440528768037029e-02,-6.329108975508524609e-03,1.249983431634348746e-02,6.752192974090576172e-01,0.000000000000000000e+00
2.267999999999971816e+00,3.048165885499236616e+00,9.011377244664332820e-02,1.099050581428966111e-02,-1.390563110681905523e-02,-2.021391391754150391e-01,0.000000000000000000e+00
2.269999999999971596e+00,3.048165474363023542e+00,9.012175364309037151e-02,-6.235575452217562153e-03,1.220189089049495204e-02,6.915671825408935547e-01,0.000000000000000000e+00
2.271999999999971376e+00,3.048175622818068309e+00,9.010999485874091053e-02,1.150114536762804340e-02,-1.475504482873676165e-02,-1.807501316070556641e-01,0.000000000000000000e+00
2.273999999999971156e+00,3.048176562775421594e+00,9.011594100177539035e-02,-5.373201654915144010e-03,1.096954688603033953e-02,5.579259395599365234e-01,0.000000000000000000e+00
2.275999999999970935e+00,3.048183478030710436e+00,9.010914816736675936e-02,7.709553867918243417e-03,-9.106674545090336081e-03,2.685928344726562500e-02,0.000000000000000000e+00
2.277999999999970715e+00,3.048186175227989292e+00,9.011178191447212493e-02,-8.272851836594059122e-04,3.842505807682037103e-03,2.636804580688476562e-01,0.000000000000000000e+00
2.279999999999970495e+00,3.048188544992318061e+00,9.011210851322312698e-02,1.081366179448096194e-03,5.619353079513922031e-04,3.763511180877685547e-01,0.000000000000000000e+00
2.281999999999970274e+00,3.048195653716540665e+00,9.010583023731837116e-02,4.128078929815317925e-03,-3.212711280459481632e-03,-1.053367853164672852e-01,0.000000000000000000e+00
2.283999999999970054e+00,3.048190771033418844e+00,9.011914416206645573e-02,-5.471326976827031903e-03,9.910814849627049700e-03,7.917408943176269531e-01,0.000000000000000000e+00
2.285999999999969834e+00,3.048204552939987266e+00,9.010031785259872694e-02,1.453242501621386171e-02,-1.985063879078903873e-02,-2.511316537857055664e-01,0.000000000000000000e+00
2.287999999999969614e+00,3.048207267198814741e+00,9.010311538431969858e-02,-6.272377797080817136e-03,1.225360257829152463e-02,6.546170711517333984e-01,0.000000000000000000e+00
2.289999999999969393e+00,3.048216189721368874e+00,9.009312036968136761e-02,1.034069789057104685e-02,-1.309386741961216308e-02,-2.056295871734619141e-01,0.000000000000000000e+00
2.291999999999969173e+00,3.048214778745727216e+00,9.010214741677217976e-02,-6.647344968440407204e-03,1.255201086005064762e-02,7.366025447845458984e-01,0.000000000000000000e+00
2.293999999999968953e+00,3.048225805489476858e+00,9.008855243327865137e-02,1.270120751214287580e-02,-1.678170359854244328e-02,-2.140949964523315430e-01,0.000000000000000000e+00
2.295999999999968733e+00,3.048227245266551755e+00,9.009354446832069929e-02,-5.905011149217379712e-03,1.173011214789767415e-02,6.022245883941650391e-01,0.000000000000000000e+00
2.297999999999968512e+00,3.048234937278127443e+00,9.008545591685455933e-02,8.863735797055481702e-03,-1.088253536631383911e-02,-4.771006107330322266e-02,0.000000000000000000e+00
2.299999999999968292e+00,3.048236694913221356e+00,9.008959678157282824e-02,-2.504125082120497309e-03,6.363578961029129483e-03,3.721761703491210938e-01,0.000000000000000000e+00
2.301999999999968072e+00,3.048240843514895548e+00,9.008690309609040936e-02,3.215935835942153667e-03,-2.506307404046309584e-03,2.415046691894531250e-01,0.000000000000000000e+00
2.303999999999967851e+00,3.048245487962782274e+00,9.008524132957028419e-02,2.474272484671280557e-03,-1.181546435819050452e-03,2.376437187194824219e-02,0.000000000000000000e+00
2.305999999999967631e+00,3.048242970200956581e+00,9.009377789110692425e-02,-2.386349541027113583e-03,4.824666137435574230e-03,6.679437160491943359e-01,0.000000000000000000e+00
2.307999999999967411e+00,3.048255729084350385e+00,9.007658893022563174e-02,1.136142609926356177e-02,-1.487787530297276367e-02,-2.215408086776733398e-01,0.000000000000000000e+00
2.309999999999967191e+00,3.048255089669552387e+00,9.008421001918262561e-02,-6.747688899444338403e-03,1.265094910536708472e-02,7.156755924224853516e-01,0.000000000000000000e+00
2.311999999999966970e+00,3.048265317145663733e+00,9.007165952364437622e-02,1.200449590383050914e-02,-1.583992338206245340e-02,-2.292923927307128906e-01,0.000000000000000000e+00
2.313999999999966750e+00,3.048265293315393532e+00,9.007849157787804761e-02,-6.702705979790704940e-03,1.268902260126743980e-02,7.106709480285644531e-01,0.000000000000000000e+00
2.315999999999966530e+00,3.048275443476120117e+00,9.006625306421235655e-02,1.188759181473952702e-02,-1.557442618679097737e-02,-2.131075859069824219e-01,0.000000000000000000e+00
2.317999999999966310e+00,3.048275807669256210e+00,9.007266567588639861e-02,-6.236440849827025804e-03,1.207423717471320379e-02,6.499664783477783203e-01,0.000000000000000000e+00
2.319999999999966089e+00,3.048284595185322576e+00,9.006264901427352143e-02,1.018786973847675241e-02,-1.297065861465357059e-02,-1.439648866653442383e-01,0.000000000000000000e+00
2.321999999999965869e+00,3.048284950755631328e+00,9.006888563417905780e-02,-4.840598897230270758e-03,9.836887493453700532e-03,5.144484043121337891e-01,0.000000000000000000e+00
2.323999999999965649e+00,3.048291016939060682e+00,9.006283591758923457e-02,6.525227766390530662e-03,-7.595844219577419648e-03,7.221794128417968750e-02,0.000000000000000000e+00
2.325999999999965429e+00,3.048293670713013714e+00,9.006480432294575178e-02,-7.701878365420303935e-05,2.384635200407082822e-03,2.037141323089599609e-01,0.000000000000000000e+00
2.327999999999965208e+00,3.048294653027188605e+00,9.006683980761333308e-02,2.372089341808046353e-04,1.255841847655098618e-03,4.441151618957519531e-01,0.000000000000000000e+00
2.329999999999964988e+00,3.048302912345082216e+00,9.005765496744878862e-02,5.530108744340146536e-03,-5.709630800509088965e-03,-1.506475210189819336e-01,0.000000000000000000e+00
2.331999999999964768e+00,3.048297747225948040e+00,9.007122794143009037e-02,-6.592715448505218935e-03,1.160075798553898002e-02,7.987074851989746094e-01,0.000000000000000000e+00
2.333999999999964547e+00,3.048310539298846766e+00,9.005355412326201958e-02,1.443829675751944625e-02,-1.997144860849951742e-02,-2.563101053237915039e-01,0.000000000000000000e+00
2.335999999999964327e+00,3.048312908186332937e+00,9.005636083498505529e-02,-6.514081964978671313e-03,1.236585028407215237e-02,6.550769805908203125e-01,0.000000000000000000e+00
2.337999999999964107e+00,3.048321494803988951e+00,9.004635555444966133e-02,1.021987585396441633e-02,-1.317061093811838779e-02,-2.054640054702758789e-01,0.000000000000000000e+00
2.339999999999963887e+00,3.048319874613335756e+00,9.005519987833152107e-02,-6.736841691069014870e-03,1.244610276973672283e-02,7.198634147644042969e-01,0.000000000000000000e+00
2.341999999999963666e+00,3.048330201715699683e+00,9.004216906706298540e-02,1.210265846532049966e-02,-1.613504689140272952e-02,-2.060669660568237305e-01,0.000000000000000000e+00
2.343999999999963446e+00,3.048331036625467672e+00,9.004749354991707644e-02,-5.963909184916932338e-03,1.151216887093605562e-02,5.850813388824462891e-01,0.000000000000000000e+00
2.345999999999963226e+00,3.048338034641592476e+00,9.003984898641198553e-02,8.259134575685746910e-03,-1.027932780779433966e-02,-2.685248851776123047e-02,0.000000000000000000e+00
2.347999999999963006e+00,3.048339624680264759e+00,9.004357345026450798e-02,-2.192444845278350776e-03,5.572128501277411050e-03,3.365986347198486328e-01,0.000000000000000000e+00
2.349999999999962785e+00,3.048342870338511368e+00,9.004169788446463041e-02,2.299830676849766442e-03,-1.454597634006935675e-03,2.802944183349609375e-01,0.000000000000000000e+00
2.351999999999962565e+00,3.048347833232795789e+00,9.003869091625439636e-02,2.580601010756095309e-03,-1.405185492167392112e-03,-2.465844154357910156e-02,0.000000000000000000e+00
2.353999999999962345e+00,3.048343900466223833e+00,9.004918386248936257e-02,-3.662524596124384132e-03,6.557365671200326984e-03,7.165718078613281250e-01,0.000000000000000000e+00
2.355999999999962125e+00,3.048356929143875238e+00,9.003086588637634891e-02,1.251549390492556584e-02,-1.701073603276486920e-02,-2.360286712646484375e-01,0.000000000000000000e+00
2.357999999999961904e+00,3.048357302187459261e+00,9.003645613521940594e-02,-6.748656199972538974e-03,1.248895375662697343e-02,6.866905689239501953e-01,0.000000000000000000e+00
2.359999999999961684e+00,3.048366562698683335e+00,9.002501453173791801e-02,1.107225691358579116e-02,-1.463149750699521343e-02,-2.223129272460937500e-01,0.000000000000000000e+00
2.361999999999961464e+00,3.048365475913930034e+00,9.003290037810435242e-02,-6.926275391574714460e-03,1.270655874104412511e-02,7.228596210479736328e-01,0.000000000000000000e+00
2.363999999999961243e+00,3.048375668396735794e+00,9.001998438192081176e-02,1.212517934805574897e-02,-1.622187603751989657e-02,-2.180932760238647461e-01,0.000000000000000000e+00
2.365999999999961023e+00,3.048376135248116015e+00,9.002575305107739234e-02,-6.331480236358365613e-03,1.200200787942881306e-02,6.308820247650146484e-01,0.000000000000000000e+00
2.367999999999960803e+00,3.048384145885901120e+00,9.001645849265488275e-02,9.523025311418005165e-03,-1.220907522193056399e-02,-1.151368618011474609e-01,0.000000000000000000e+00
2.369999999999960583e+00,3.048384515226884695e+00,9.002213037118704519e-02,-4.286005994556734561e-03,8.736035716104931931e-03,4.669382572174072266e-01,0.000000000000000000e+00
2.371999999999960362e+00,3.048389635706616918e+00,9.001708957424751911e-02,5.259187227528038314e-03,-5.918867108762859361e-03,1.245574951171875000e-01,0.000000000000000000e+00
2.373999999999960142e+00,3.048392454740560531e+00,9.001812031470055042e-02,7.782006823248074912e-04,8.330997746523590916e-04,1.434681415557861328e-01,0.000000000000000000e+00
2.375999999999959922e+00,3.048392081091623851e+00,9.002201834059449237e-02,-3.384419556170545438e-04,1.528765539882715862e-03,5.174038410186767578e-01,0.000000000000000000e+00
2.377999999999959702e+00,3.048401827669750208e+00,9.000953940385449104e-02,7.270422752213964203e-03,-8.690416165051869160e-03,-1.867017745971679688e-01,0.000000000000000000e+00
2.379999999999959481e+00,3.048397234349276896e+00,9.002216251146812065e-02,-7.260878506970263636e-03,1.268541349230513197e-02,7.855138778686523438e-01,0.000000000000000000e+00
2.381999999999959261e+00,3.048408876465775297e+00,9.000614263461648168e-02,1.384251714715313206e-02,-1.919079842175197559e-02,-2.543721199035644531e-01,0.000000000000000000e+00
2.383999999999959041e+00,3.048410457183416966e+00,9.000981177617492501e-02,-6.741277980095401051e-03,1.251236926379464820e-02,6.644961833953857422e-01,0.000000000000000000e+00
2.385999999999958820e+00,3.048419026346533833e+00,8.999943823477726812e-02,1.039372983551414831e-02,-1.362235204301914457e-02,-2.080296277999877930e-01,0.000000000000000000e+00
2.387999999999958600e+00,3.048417508627233818e+00,9.000782022086478706e-02,-6.773858696861024403e-03,1.236985166867422478e-02,7.001645565032958984e-01,0.000000000000000000e+00
2.389999999999958380e+00,3.048427132146759977e+00,8.999556576645041661e-02,1.145356853543981132e-02,-1.531513825292801778e-02,-1.952247619628906250e-01,0.000000000000000000e+00
2.391999999999958160e+00,3.048427412398626579e+00,9.000131755705660652e-02,-5.939081576850108179e-03,1.124756657855209910e-02,5.677485466003417969e-01,0.000000000000000000e+00
2.393999999999957939e+00,3.048433831259172777e+00,8.999410946433933356e-02,7.697782017897182236e-03,-9.658262767902863616e-03,-5.711317062377929688e-03,0.000000000000000000e+00
2.395999999999957719e+00,3.048435345812489317e+00,8.999743856918093754e-02,-1.842964556177408703e-03,4.804721910430300238e-03,3.003966808319091797e-01,0.000000000000000000e+00
2.397999999999957499e+00,3.048437719299805337e+00,8.999649526781881848e-02,1.452930842968928448e-03,-4.558275636314043644e-04,3.203430175781250000e-01,0.000000000000000000e+00
2.399999999999957279e+00,3.048443152404850753e+00,8.999202166534586711e-02,2.879629401760991532e-03,-1.913525725002333030e-03,-6.911695003509521484e-02,0.000000000000000000e+00
2.401999999999957058e+00,3.048438081864876636e+00,9.000416427540035291e-02,-4.842752996219321093e-03,8.241467698266950054e-03,7.560496330261230469e-01,0.000000000000000000e+00
2.403999999999956838e+00,3.048451156047479849e+00,8.998526907836258693e-02,1.342160174768707720e-02,-1.867865685618303601e-02,-2.490137815475463867e-01,0.000000000000000000e+00
2.405999999999956618e+00,3.048452302283507276e+00,8.998929453467793826e-02,-6.786684759824457985e-03,1.241488071763527032e-02,6.655132770538330078e-01,0.000000000000000000e+00
2.407999999999956398e+00,3.048460808348151474e+00,8.997870513639837087e-02,1.037702994452715730e-02,-1.374453105986512755e-02,-2.172095775604248047e-01,0.000000000000000000e+00
2.409999999999956177e+00,3.048458938347310188e+00,8.998733083319158943e-02,-7.091141235123447212e-03,1.270183036161428095e-02,7.292118072509765625e-01,0.000000000000000000e+00
2.411999999999955957e+00,3.048469073422861886e+00,8.997401225968343352e-02,1.221532335890052404e-02,-1.659120673852213651e-02,-2.207826375961303711e-01,0.000000000000000000e+00
2.413999999999955737e+00,3.048469531152556034e+00,8.997938013937774315e-02,-6.410589558698647633e-03,1.193192313571898519e-02,6.145498752593994141e-01,0.000000000000000000e+00
2.415999999999955516e+00,3.048476878547182523e+00,8.997069299950626042e-02,8.955616393607833403e-03,-1.156355426650189019e-02,-9.106099605560302734e-02,0.000000000000000000e+00
2.417999999999955296e+00,3.048477248005869278e+00,8.997589034631470195e-02,-3.831901915454636112e-03,7.822330922367139866e-03,4.264333248138427734e-01,0.000000000000000000e+00
2.419999999999955076e+00,3.048481530813462737e+00,8.997175025111378566e-02,4.195059289670356392e-03,-4.525809510910642347e-03,1.686151027679443359e-01,0.000000000000000000e+00
2.421999999999954856e+00,3.048484566073211166e+00,8.997181824632549674e-02,1.392493354579465038e-03,-2.845491442330207524e-04,9.173798561096191406e-02,0.000000000000000000e+00
2.423999999999954635e+00,3.048482950412550352e+00,8.997744283507819185e-02,-1.189211961485376907e-03,2.469950862999518906e-03,5.774180889129638672e-01,0.000000000000000000e+00
2.425999999999954415e+00,3.048493692241679653e+00,8.996266101067849907e-02,8.742475234656491706e-03,-1.124197376208534854e-02,-2.086311578750610352e-01,0.000000000000000000e+00
2.427999999999954195e+00,3.048490036535949077e+00,8.997366208951246280e-02,-7.478218779578015007e-03,1.301693542045233992e-02,7.599928379058837891e-01,0.000000000000000000e+00
2.429999999999953975e+00,3.048500617798831858e+00,8.995914126911633280e-02,1.297973862547289331e-02,-1.798665217616698259e-02,-2.491228580474853516e-01,0.000000000000000000e+00
2.431999999999953754e+00,3.048501155733999823e+00,8.996404724350715032e-02,-6.984420939665125089e-03,1.266221847204907977e-02,6.794428825378417969e-01,0.000000000000000000e+00
2.433999999999953534e+00,3.048509859199351357e+00,8.995304441279360075e-02,1.072947628713667029e-02,-1.432826041344544346e-02,-2.126744985580444336e-01,0.000000000000000000e+00
2.435999999999953314e+00,3.048508590085549308e+00,8.996075617030389882e-02,-6.806659302538070611e-03,1.230278442181180834e-02,6.785924434661865234e-01,0.000000000000000000e+00
2.437999999999953094e+00,3.048517457644454698e+00,8.994938326290566333e-02,1.075084269576309648e-02,-1.440429154258723518e-02,-1.841826438903808594e-01,0.000000000000000000e+00
2.439999999999952873e+00,3.048517129597065001e+00,8.995564662411641155e-02,-5.926266067004075377e-03,1.099870267765802601e-02,5.572335720062255859e-01,0.000000000000000000e+00
2.441999999999952653e+00,3.048523171605324489e+00,8.994857589322424740e-02,7.340487444882463908e-03,-9.333708229167209103e-03,5.754947662353515625e-03,0.000000000000000000e+00
2.443999999999952433e+00,3.048524560812493789e+00,8.995163883568295382e-02,-1.691950447979961511e-03,4.361247400076904285e-03,2.749071121215820312e-01,0.000000000000000000e+00
2.445999999999952212e+00,3.048526205312130255e+00,8.995141450629220992e-02,8.635169112351987787e-04,1.610765862557449191e-04,3.500139713287353516e-01,0.000000000000000000e+00
2.447999999999951992e+00,3.048531986183927955e+00,8.994576362217739096e-02,3.261739334925718714e-03,-2.653169383204608163e-03,-1.001930236816406250e-01,0.000000000000000000e+00
2.449999999999951772e+00,3.048526201795481061e+00,8.995881123881370456e-02,-5.696939425030125501e-03,9.432400811867552859e-03,7.780330181121826172e-01,0.000000000000000000e+00
2.451999999999951552e+00,3.048539054195708697e+00,8.993983625111245939e-02,1.385523935227744342e-02,-1.958199023839271580e-02,-2.572807073593139648e-01,0.000000000000000000e+00
2.453999999999951331e+00,3.048540492205785934e+00,8.994303023264403618e-02,-6.882066803513763389e-03,1.240002516010465378e-02,6.545348167419433594e-01,0.000000000000000000e+00
2.455999999999951111e+00,3.048548493801489734e+00,8.993287053245017926e-02,9.972494342144316501e-03,-1.330953422004970896e-02,-2.150588035583496094e-01,0.000000000000000000e+00
2.457999999999950891e+00,3.048546130272407062e+00,8.994183218324608431e-02,-7.223048141688342624e-03,1.268161018626935699e-02,7.298641204833984375e-01,0.000000000000000000e+00
2.459999999999950671e+00,3.048556073813493583e+00,8.992837294396262282e-02,1.214637714568165931e-02,-1.669710160762424844e-02,-2.220497131347656250e-01,0.000000000000000000e+00
2.461999999999950450e+00,3.048556356902232256e+00,8.993360226532019774e-02,-6.512731927784501038e-03,1.189172319377762577e-02,6.050770282745361328e-01,0.000000000000000000e+00
2.463999999999950230e+00,3.048563231525773354e+00,8.992523322319198598e-02,8.590889954612065602e-03,-1.121775342297787539e-02,-7.893633842468261719e-02,0.000000000000000000e+00
2.465999999999950010e+00,3.048563481054472835e+00,8.993017482050176536e-02,-3.652687252349027039e-03,7.339711109743476958e-03,4.046866893768310547e-01,0.000000000000000000e+00
2.467999999999949789e+00,3.048567213752554572e+00,8.992649412113438989e-02,3.595586677909795581e-03,-3.825544496775960812e-03,1.911492347717285156e-01,0.000000000000000000e+00
2.469999999999949569e+00,3.048570305575422523e+00,8.992595400845997122e-02,1.602324166702142564e-03,-7.559741580961333758e-04,6.263136863708496094e-02,0.000000000000000000e+00
2.471999999999949349e+00,3.048567877586037866e+00,8.993257596960743672e-02,-1.845176529380105745e-03,3.253583767394002940e-03,6.089501380920410156e-01,0.000000000000000000e+00
2.473999999999949129e+00,3.048578960018180961e+00,8.991672064415631715e-02,9.493354757694362836e-03,-1.264232428211922721e-02,-2.179666757583618164e-01,0.000000000000000000e+00
2.475999999999948908e+00,3.048575875704160332e+00,8.992654989271819943e-02,-7.520003160487067143e-03,1.298573155701842133e-02,7.398397922515869141e-01,0.000000000000000000e+00
2.477999999999948688e+00,3.048585743059986530e+00,8.991288674871844577e-02,1.232055583401111230e-02,-1.712162154140314460e-02,-2.452876567840576172e-01,0.000000000000000000e+00
2.479999999999948468e+00,3.048585476178974574e+00,8.991864506037311466e-02,-7.182364751780826936e-03,1.274621121543601659e-02,6.900186538696289062e-01,0.000000000000000000e+00
2.481999999999948248e+00,3.048594227968473902e+00,8.990714971357345597e-02,1.094632942904451463e-02,-1.485376435460458722e-02,-2.170529365539550781e-01,0.000000000000000000e+00
2.483999999999948027e+00,3.048593063882455212e+00,8.991438086072604807e-02,-6.880208181336102888e-03,1.227523900929462786e-02,6.648294925689697266e-01,0.000000000000000000e+00
2.485999999999947807e+00,3.048601369684889484e+00,8.990356089124992844e-02,1.027169288415279678e-02,-1.384127860536459378e-02,-1.781888008117675781e-01,0.000000000000000000e+00
2.487999999999947587e+00,3.048600571983775431e+00,8.991014465907321007e-02,-5.971402392041269894e-03,1.085652334090625101e-02,5.525929927825927734e-01,0.000000000000000000e+00
2.489999999999947367e+00,3.048606360326460152e+00,8.990305686480531966e-02,7.144476131358693319e-03,-9.233892750751076378e-03,7.659673690795898438e-03,0.000000000000000000e+00
2.491999999999947146e+00,3.048607524175346306e+00,8.990606070419310258e-02,-1.746443099194720447e-03,4.247599427338230246e-03,2.655866146087646484e-01,0.000000000000000000e+00
2.493999999999946926e+00,3.048608756719147106e+00,8.990607751983489826e-02,5.977115063383986286e-04,3.427417465301303874e-04,3.598437309265136719e-01,0.000000000000000000e+00
2.495999999999946706e+00,3.048614536655813723e+00,8.989996562591323626e-02,3.361691575429795811e-03,-2.986251426969687567e-03,-1.114157438278198242e-01,0.000000000000000000e+00
2.497999999999946485e+00,3.048608408928548563e+00,8.991324465153242851e-02,-6.051707369127605138e-03,9.828223088773667751e-03,7.813682556152343750e-01,0.000000000000000000e+00
2.499999999999946265e+00,3.048620948646541429e+00,8.989438486681064489e-02,1.383154947576850126e-02,-1.974255266118692120e-02,-2.604081630706787109e-01,0.000000000000000000e+00
2.501999999999946045e+00,3.048622218298685738e+00,8.989746013265494107e-02,-7.018610991101901717e-03,1.242644068087237624e-02,6.525514125823974609e-01,0.000000000000000000e+00
2.503999999999945825e+00,3.048629948327533867e+00,8.988734682504585793e-02,9.827648473684275424e-03,-1.327341870976027696e-02,-2.159557342529296875e-01,0.000000000000000000e+00
2.505999999999945604e+00,3.048627328743122700e+00,8.989632768341419833e-02,-7.341630742099669940e-03,1.267717720388972930e-02,7.284336090087890625e-01,0.000000000000000000e+00
2.507999999999945384e+00,3.048637039331456577e+00,8.988285472995169445e-02,1.202451003555476787e-02,-1.669462536470598529e-02,-2.233614921569824219e-01,0.000000000000000000e+00
2.509999999999945164e+00,3.048637080036818325e+00,8.988808929019084792e-02,-6.635134898792654015e-03,1.189728667768984519e-02,6.017847061157226562e-01,0.000000000000000000e+00
2.511999999999944944e+00,3.048643659036723186e+00,8.987980508435799987e-02,8.411924435258791993e-03,-1.112973983221669100e-02,-7.835340499877929688e-02,0.000000000000000000e+00
2.513999999999944723e+00,3.048643661026981366e+00,8.988474809153454426e-02,-3.736959616352774141e-03,7.281088176152264446e-03,4.005274772644042969e-01,0.000000000000000000e+00
2.515999999999944503e+00,3.048647118485138918e+00,8.988111946737981084e-02,3.414678776411320636e-03,-3.735450108751687745e-03,1.936204433441162109e-01,0.000000000000000000e+00
2.517999999999944283e+00,3.048650048745210839e+00,8.988044772276611305e-02,1.546657367294311611e-03,-8.364696498875620091e-04,5.652952194213867188e-02,0.000000000000000000e+00
2.519999999999944063e+00,3.048647312741542770e+00,8.988722154771489059e-02,-2.047880924691077801e-03,3.392105327075257363e-03,6.127481460571289062e-01,0.000000000000000000e+00
2.521999999999943842e+00,3.048658271382677309e+00,8.987119066019449987e-02,9.522638223938194313e-03,-1.286637923516499409e-02,-2.209961414337158203e-01,0.000000000000000000e+00
2.523999999999943622e+00,3.048655085622320904e+00,8.988084858017995893e-02,-7.632845564958357087e-03,1.300379835307270172e-02,7.354366779327392578e-01,0.000000000000000000e+00
2.525999999999943402e+00,3.048664639481128980e+00,8.986734573181558161e-02,1.211403883036592591e-02,-1.697007414958059263e-02,-2.458577156066894531e-01,0.000000000000000000e+00
2.527999999999943181e+00,3.048664042451089351e+00,8.987326533399261907e-02,-7.316913350296608970e-03,1.277558476564959883e-02,6.911079883575439453e-01,0.000000000000000000e+00
2.529999999999942961e+00,3.048672624845283785e+00,8.986167890447367690e-02,1.089887195773326864e-02,-1.495305397000054257e-02,-2.191622257232666016e-01,0.000000000000000000e+00
2.531999999999942741e+00,3.048671295113941859e+00,8.986883350356207611e-02,-6.992957801334895307e-03,1.228698077207015030e-02,6.622724533081054688e-01,0.000000000000000000e+00
2.533999999999942521e+00,3.048679345457041112e+00,8.985807893770485222e-02,1.012221756795080377e-02,-1.377684032010653356e-02,-1.788125038146972656e-01,0.000000000000000000e+00
2.535999999999942300e+00,3.048678298663719755e+00,8.986471014506682009e-02,-6.079362605722813534e-03,1.085413609502357268e-02,5.515058040618896484e-01,0.000000000000000000e+00
2.537999999999942080e+00,3.048683884040286340e+00,8.985760056997006695e-02,7.042408687705746517e-03,-9.242147822082349279e-03,5.308628082275390625e-03,0.000000000000000000e+00
2.539999999999941860e+00,3.048684810910779142e+00,8.986063943478372895e-02,-1.878879233833610427e-03,4.285684368730110355e-03,2.651059627532958984e-01,0.000000000000000000e+00
2.541999999999941640e+00,3.048685847492252243e+00,8.986062383417720012e-02,5.086601525165681398e-04,3.193407507136349077e-04,3.579862117767333984e-01,0.000000000000000000e+00
2.543999999999941419e+00,3.048691428190147601e+00,8.985450525427418622e-02,3.254693619174739167e-03,-2.977185189481423421e-03,-1.117951869964599609e-01,0.000000000000000000e+00
